05/31/1942_24:00
C
C ***** GROUNDWATER HEAD VALUES
C*************************************************************************
C   LAYER   1
C*************************************************************************
   1.00000000000000     
   504.409448456305        504.579528729865        526.544966952607        516.021808579228        431.197009083378        476.967347119304        502.207637714748        438.043648650342        425.567439964699        438.231519946691
   438.376474996770        461.250628984362        541.227860159186        484.083076244729        390.644426965464        397.053418090284        397.753596233594        409.562466136745        567.324543128562        461.892579304114
   413.285634489482        372.868307358926        372.723200747843        384.017507233716        564.091062648656        447.751458250875        409.766499257513        393.790745491470        348.286529121611        366.872242861306
   602.280793987954        563.203684131268        503.177379302868        456.421874320213        417.263503856343        383.902922915480        311.050718923785        406.482061558131        653.935415453134        632.318858462016
   478.175324213029        440.276906287596        392.508445271270        347.763977920426        295.592762388606        340.309173234277        372.257435958077        658.621455810174        649.254658861013        677.338850117384
   640.851292902562        471.155491740737        418.661648568174        373.864117833561        284.030302337672        269.134207310772        684.696823259035        619.556206718759        501.183909993766        423.541753138214
   379.264134450620        615.889856522368        605.373415610144        508.758392229898        413.291240967716        334.434361936533        264.124417934060        245.933524156417        534.088737023305        479.716273136212
   372.660734040254        231.477871127848        227.819628671437        525.231523777582        493.580617607081        449.376752677625        333.185782542242        225.714357031093        198.700666683238        199.864068593703
   503.125127004029        473.381454038239        433.920051146810        323.566248558811        218.649148584334        178.188760210763        204.523701200908        208.908923538954        466.653570735641        443.366644706643
   407.286856070192        309.824906896457        205.747951567260        171.899539724326        189.608788520901        205.662313572611        280.606340439308        174.875492648930        161.873723143330        191.247438262211
   448.389489384536        369.133965578334        275.865615661566        164.123315185610        157.647772206622        170.532572178841        180.468455198190        473.538410138152        420.712386740879        354.615940915430
   264.006535537974        152.568889745394        126.339631465617        140.348274992379        151.560969502426        86.0874676870298        97.0764805755959        116.276827148683        71.0627748924057        71.4530050420565
   87.2775264354368        428.279053988270        392.962522006172        346.709331504862        322.311725886300        199.889158824331        104.923490753549        105.739068086402        113.393564934241        65.5291648374212
   67.9866363563756        70.9158231468273        391.183783775762        351.688635866439        311.433836429823        111.155918903432        121.838848011566        63.6419424470965        72.5480737631822        107.872927276659
   72.7404896371168        59.2840981962620        112.196190125505        93.6440979243695        75.3557326894881        75.6765113617915        125.589711967780        106.878078295550        106.150149647467        132.314828887027
   111.404388982017        122.448743949551        48.6872987876227        50.3334890857387        76.1965808805577        80.7176426435223        112.791822527441        107.749392307437        105.812045359932        107.300916086747
   110.925416148329        123.772749861624        109.109074581797        100.391637819348        344.668785464196        247.850879266851        123.310881528044        67.1403650180977        55.4749005007836        52.6437592459474
   81.8187151909712        86.8053429394246        97.9000891905383        95.9000476150305        97.0968838185204        92.1061361931117        85.3892483965393        84.5092251537175        335.326456411204        251.034042318322
   140.189237389346        88.3862075767601        77.5835661100131        64.2807506533007        54.5313229425634        73.8545854290759        81.6262978681703        81.9004047069096        83.9000072902554        78.8903123207947
   72.3052693237950        85.7228752628382        66.4425994860441        143.241118067543        113.656020184160        102.578874703048        103.367216567480        91.5771636668586        77.6914456753557        59.1567732053651
   50.0970071872273        67.5942433937009        67.8099025257996        63.5760417475011        69.0684153124767        66.3579982172530        61.9034422697714        63.9411955297023        63.7059934306474        106.719638681833
   101.789798480019        80.5761414309040        42.3338772950935        52.4957991999126        128.349518211093        101.863233483644        77.2305250835163        38.2155596234124        37.1392845052809        36.9142037391367
   55.7837440592835        59.2580428180851        63.0162213558392        61.6132086096769        60.2107680719073        118.444199971915        93.6761635924564        66.6990135454753        54.8325142702915        61.8664158443513
