!swp_3pattern_demands_for_WSIDI_training
! output file swp_3pattern_demands_for_WSIDI_training.table to use ONLY for retraining WSI-DI curves
!  with uniform SWP delivery patterns (equal to the 100% patterns) - see simulation protocol for
!  instructions on WSI-DI retraining procedures.
!
! New Baselines version (Jun 2009), based on (version 9B1) Common Assumptions CMP
! 2020D09E Level of Development Assumptions
! source spreadsheet: FIXED_BST_SWP_SOD_2021DCR_Oct2021_Public_3.18.24.xlsm
swp_3pattern_demands
contractor       month            percent          demand           remainDemand
               36                2               60             3.11             6.08
               36                3               60             2.96             2.96
               37                4               60             0.00            87.47
               37                5               60             0.00            87.47
               37                6               60             0.00            87.47
               37                7               60             0.00            87.47
               37                8               60             0.00            87.47
               37                9               60            12.60            87.47
               37               10               60            14.35            74.86
               37               11               60            15.74            60.52
               37               12               60            13.55            44.77
               37                1               60             7.95            31.22
               37                2               60             7.53            23.27
               37                3               60            15.74            15.74
               38                4               60             0.37             7.45
               38                5               60             0.37             7.08
               38                6               60             0.37             6.72
               38                7               60             0.37             6.35
               38                8               60             0.37             5.98
               38                9               60             0.37             5.61
               38               10               60             0.37             5.24
               38               11               60             0.37             4.87
               38               12               60             0.37             4.51
               38                1               60             0.37             4.14
               38                2               60             2.05             3.77
               38                3               60             1.72             1.72
               39                4               60             1.01            12.55
               39                5               60             1.01            11.53
               39                6               60             1.02            10.52
               39                7               60             1.08             9.50
               39                8               60             1.08             8.42
               39                9               60             1.08             7.34
               39               10               60             1.08             6.26
               39               11               60             1.08             5.18
               39               12               60             1.08             4.10
               39                1               60             1.08             3.01
               39                2               60             1.08             1.93
               39                3               60             0.85             0.85
                1                4               50             0.15            49.74
                1                5               50             0.37            49.60
                1                6               50             0.48            49.23
                1                7               50             0.86            48.75
                1                8               50             3.95            47.89
                1                9               50             5.33            43.94
                1               10               50            10.19            38.61
                1               11               50            10.95            28.42
                1               12               50             8.74            17.48
                1                1               50             5.83             8.74
                1                2               50             2.38             2.91
                1                3               50             0.53             0.53
                2                4               50             0.51            20.88
                2                5               50             0.78            20.37
                2                6               50             1.01            19.59
                2                7               50             0.99            18.58
                2                8               50             1.95            17.59
                2                9               50             2.50            15.64
                2               10               50             2.85            13.13
                2               11               50             2.64            10.29
                2               12               50             2.38             7.64
                2                1               50             2.17             5.27
                2                2               50             1.84             3.10
                2                3               50             1.25             1.25
                3                4               50             1.22            25.68
                3                5               50             1.22            24.46
                3                6               50             1.22            23.24
                3                7               50             1.22            22.01
                3                8               50             1.22            20.79
                3                9               50             1.22            19.57
                3               10               50             1.43            18.34
                3               11               50             1.86            16.91
                3               12               50             2.61            15.05
                3                1               50             3.77            12.44
                3                2               50             4.21             8.68
                3                3               50             4.46             4.46
                4                4               50             5.69            99.03
                4                5               50             6.86            93.34
                4                6               50             7.21            86.48
                4                7               50             7.63            79.27
                4                8               50             9.38            71.64
                4                9               50             9.03            62.26
                4               10               50             9.53            53.23
                4               11               50             9.82            43.70
                4               12               50             9.38            33.88
                4                1               50             9.57            24.50
                4                2               50             8.14            14.93
                4                3               50             6.79             6.79
                5                4               50             1.06            12.70
                5                5               50             1.06            11.64
                5                6               50             1.06            10.58
                5                7               50             1.06             9.53
                5                8               50             1.06             8.47
                5                9               50             1.06             7.41
                5               10               50             1.06             6.35
                5               11               50             1.06             5.29
                5               12               50             1.06             4.23
                5                1               50             1.06             3.18
                5                2               50             1.06             2.12
                5                3               50             1.06             1.06
                6                4               50             2.67            40.68
                6                5               50             2.21            38.01
                6                6               50             1.50            35.80
                6                7               50             2.37            34.30
                6                8               50             3.79            31.93
                6                9               50             4.64            28.15
                6               10               50             5.70            23.51
                6               11               50             5.57            17.81
                6               12               50             4.67            12.24
                6                1               50             3.62             7.57
                6                2               50             2.51             3.95
                6                3               50             1.44             1.44
                7                4               50             0.27             4.80
                7                5               50             0.27             4.53
                7                6               50             0.27             4.26
                7                7               50             0.27             3.99
                7                8               50             0.27             3.72
                7                9               50             0.27             3.46
                7               10               50             1.06             3.19
                7               11               50             1.06             2.13
                7               12               50             0.27             1.08
                7                1               50             0.27             0.81
                7                2               50             0.27             0.54
                7                3               50             0.27             0.27
                8                4               50            15.22            69.18
                8                5               50             0.75            53.96
                8                6               50             0.75            53.20
                8                7               50             0.75            52.45
                8                8               50             0.75            51.69
                8                9               50             0.75            50.94
                8               10               50             1.73            50.19
                8               11               50             6.56            48.46
                8               12               50            10.50            41.90
                8                1               50            10.50            31.40
                8                2               50            10.50            20.91
                8                3               50            10.41            10.41
                9                4               50             1.59            27.50
                9                5               50             1.83            25.91
                9                6               50             1.86            24.08
                9                7               50             2.08            22.22
                9                8               50             1.86            20.14
                9                9               50             2.38            18.28
                9               10               50             2.91            15.90
                9               11               50             2.68            12.99
                9               12               50             2.31            10.32
                9                1               50             1.96             8.01
                9                2               50             3.03             6.05
                9                3               50             3.03             3.03
               10                4               50             0.00             9.31
               10                5               50             0.00             9.31
               10                6               50             0.00             9.31
               10                7               50             0.00             9.31
               10                8               50             0.00             9.31
               10                9               50             1.12             9.31
               10               10               50             1.53             8.19
               10               11               50             1.67             6.65
               10               12               50             1.63             4.98
               10                1               50             1.53             3.35
               10                2               50             0.84             1.81
               10                3               50             0.97             0.97
               11                4               50             0.18             2.90
               11                5               50             0.13             2.72
               11                6               50             0.12             2.60
               11                7               50             0.12             2.48
               11                8               50             0.21             2.35
               11                9               50             0.32             2.14
               11               10               50             0.35             1.82
               11               11               50             0.29             1.47
               11               12               50             0.23             1.18
               11                1               50             0.18             0.95
               11                2               50             0.13             0.77
               11                3               50             0.64             0.64
               12                4               50             5.01            27.88
               12                5               50             0.00            22.87
               12                6               50             0.00            22.87
               12                7               50             0.00            22.87
               12                8               50             0.00            22.87
               12                9               50             0.00            22.87
               12               10               50             0.48            22.87
               12               11               50             2.88            22.39
               12               12               50             4.85            19.50
               12                1               50             4.85            14.65
               12                2               50             4.85             9.81
               12                3               50             4.96             4.96
               13                4               50             0.18            36.57
               13                5               50             1.01            36.40
               13                6               50             1.75            35.39
               13                7               50             1.73            33.64
               13                8               50             2.89            31.91
               13                9               50             6.17            29.02
               13               10               50             7.44            22.85
               13               11               50             6.77            15.40
               13               12               50             3.94             8.64
               13                1               50             3.25             4.70
               13                2               50             0.98             1.45
               13                3               50             0.48             0.48
               14                4               50             0.13             2.43
               14                5               50             0.14             2.29
               14                6               50             0.13             2.16
               14                7               50             0.16             2.03
               14                8               50             0.16             1.87
               14                9               50             0.07             1.71
               14               10               50             0.54             1.64
               14               11               50             0.14             1.10
               14               12               50             0.33             0.96
               14                1               50             0.33             0.64
               14                2               50             0.15             0.31
               14                3               50             0.15             0.15
               15                4               50             2.35           134.60
               15                5               50             7.43           132.25
               15                6               50             9.63           124.82
               15                7               50            10.09           115.18
               15                8               50            11.57           105.09
               15                9               50            14.81            93.52
               15               10               50            14.81            78.71
               15               11               50            14.81            63.90
               15               12               50            14.67            49.10
               15                1               50            12.79            34.43
               15                2               50            11.17            21.63
               15                3               50            10.46            10.46
               16                4               50             6.21           440.40
               16                5               50             7.43           434.19
               16                6               50             6.44           426.76
               16                7               50            13.24           420.32
               16                8               50            38.13           407.08
               16                9               50            82.71           368.96
               16               10               50           101.52           286.24
               16               11               50            82.07           184.72
               16               12               50            49.38           102.65
               16                1               50            26.93            53.27
               16                2               50            15.61            26.33
               16                3               50            10.72            10.72
               17                4               50             1.19           119.36
               17                5               50             1.96           118.17
               17                6               50             5.48           116.21
               17                7               50            10.11           110.73
               17                8               50            16.67           100.62
               17                9               50            18.28            83.95
               17               10               50            19.59            65.67
               17               11               50            17.67            46.08
               17               12               50            12.87            28.41
               17                1               50             8.65            15.54
               17                2               50             4.39             6.90
               17                3               50             2.50             2.50
               18                4               50             0.73            62.82
               18                5               50             1.56            62.09
               18                6               50             2.29            60.53
               18                7               50             6.32            58.24
               18                8               50             8.11            51.92
               18                9               50             9.60            43.81
               18               10               50             9.76            34.22
               18               11               50             8.39            24.46
               18               12               50             6.62            16.07
               18                1               50             4.46             9.45
               18                2               50             2.92             4.99
               18                3               50             2.07             2.07
               19                4               50             1.28            79.58
               19                5               50             2.60            78.30
               19                6               50             2.09            75.70
               19                7               50             4.39            73.61
               19                8               50             9.05            69.22
               19                9               50            14.61            60.18
               19               10               50            16.34            45.57
               19               11               50            14.41            29.23
               19               12               50             8.60            14.82
               19                1               50             5.70             6.22
               19                2               50             0.35             0.52
               19                3               50             0.17             0.17
               20                4               50             0.18             2.30
               20                5               50             0.18             2.12
               20                6               50             0.18             1.95
               20                7               50             0.19             1.77
               20                8               50             0.19             1.58
               20                9               50             0.20             1.40
               20               10               50             0.20             1.20
               20               11               50             0.21             1.00
               20               12               50             0.21             0.80
               20                1               50             0.22             0.59
               20                2               50             0.20             0.37
               20                3               50             0.18             0.18
               21                4               50            13.15           192.10
               21                5               50            12.38           178.95
               21                6               50             8.09           166.57
               21                7               50            16.55           158.48
               21                8               50            16.68           141.94
               21                9               50            12.95           125.25
               21               10               50            14.85           112.30
               21               11               50            15.06            97.45
               21               12               50            17.73            82.40
               21                1               50            19.04            64.66
               21                2               50            18.95            45.63
               21                3               50            26.68            26.68
               22                4               50             0.19           141.57
               22                5               50             0.27           141.37
               22                6               50             0.47           141.10
               22                7               50            10.50           140.63
               22                8               50            10.97           130.14
               22                9               50             8.58           119.17
               22               10               50            12.92           110.59
               22               11               50            35.99            97.68
               22               12               50            22.10            61.69
               22                1               50            11.03            39.59
               22                2               50            16.00            28.56
               22                3               50            12.57            12.57
               23                4               50             6.68           317.39
               23                5               50            12.49           310.70
               23                6               50            16.23           298.22
               23                7               50            25.40           281.98
               23                8               50            33.69           256.58
               23                9               50            35.60           222.89
               23               10               50            39.74           187.29
               23               11               50            34.20           147.55
               23               12               50            27.64           113.35
               23                1               50            28.51            85.71
               23                2               50            27.60            57.21
               23                3               50            29.61            29.61
               24                4               50            36.17           763.12
               24                5               50            32.93           726.95
               24                6               50            35.06           694.02
               24                7               50            41.83           658.95
               24                8               50            42.48           617.12
               24                9               50            42.97           574.64
               24               10               50            63.75           531.67
               24               11               50            63.97           467.92
               24               12               50            93.68           403.95
               24                1               50           109.55           310.27
               24                2               50           101.74           200.72
               24                3               50            98.98            98.98
               25                4               50            11.41           297.33
               25                5               50            12.24           285.92
               25                6               50            20.04           273.68
               25                7               50            25.30           253.64
               25                8               50            27.60           228.34
               25                9               50            27.90           200.74
               25               10               50            29.67           172.83
               25               11               50            30.94           143.16
               25               12               50            28.57           112.22
               25                1               50            30.63            83.65
               25                2               50            27.79            53.01
               25                3               50            25.22            25.22
               26                4               50             4.24            51.35
               26                5               50             4.24            47.11
               26                6               50             4.24            42.87
               26                7               50             4.30            38.63
               26                8               50             4.31            34.32
               26                9               50             4.31            30.02
               26               10               50             4.31            25.71
               26               11               50             4.30            21.40
               26               12               50             4.30            17.10
               26                1               50             4.30            12.81
               26                2               50             4.25             8.50
               26                3               50             4.25             4.25
               27                4               50             0.82            17.48
               27                5               50             0.73            16.66
               27                6               50             0.32            15.93
               27                7               50             1.02            15.62
               27                8               50             1.15            14.59
               27                9               50             2.25            13.45
               27               10               50             2.32            11.19
               27               11               50             2.34             8.87
               27               12               50             1.86             6.53
               27                1               50             1.79             4.67
               27                2               50             1.44             2.88
               27                3               50             1.44             1.44
               28                4               50             0.02             2.94
               28                5               50             0.04             2.92
               28                6               50             0.19             2.88
               28                7               50             0.40             2.69
               28                8               50             0.52             2.29
               28                9               50             0.59             1.77
               28               10               50             0.54             1.18
               28               11               50             0.36             0.64
               28               12               50             0.07             0.29
               28                1               50             0.18             0.21
               28                2               50             0.03             0.03
               28                3               50             0.00             0.00
               29                4               50             0.84            11.78
               29                5               50             1.16            10.94
               29                6               50             1.19             9.78
               29                7               50             0.75             8.59
               29                8               50             1.05             7.83
               29                9               50             1.05             6.78
               29               10               50             1.07             5.72
               29               11               50             1.23             4.65
               29               12               50             0.99             3.42
               29                1               50             0.95             2.43
               29                2               50             0.87             1.48
               29                3               50             0.62             0.62
               30                4               50             1.50            90.18
               30                5               50             9.09            88.68
               30                6               50             9.59            79.59
               30                7               50             7.79            70.00
               30                8               50             8.03            62.20
               30                9               50             8.01            54.17
               30               10               50             8.11            46.16
               30               11               50             8.14            38.05
               30               12               50             8.13            29.90
               30                1               50             7.53            21.77
               30                2               50             7.20            14.24
               30                3               50             7.05             7.05
               31                4               50             0.00            28.80
               31                5               50             0.58            28.80
               31                6               50             3.10            28.22
               31                7               50             3.00            25.12
               31                8               50             3.10            22.12
               31                9               50             3.00            19.02
               31               10               50             3.10            16.02
               31               11               50             3.10            12.92
               31               12               50             3.00             9.82
               31                1               50             3.10             6.82
               31                2               50             2.68             3.72
               31                3               50             1.04             1.04
               32                4               50             0.00            11.31
               32                5               50             0.45            11.31
               32                6               50             0.62            10.86
               32                7               50             0.79            10.24
               32                8               50             0.69             9.46
               32                9               50             1.43             8.77
               32               10               50             1.60             7.34
               32               11               50             1.60             5.73
               32               12               50             1.50             4.13
               32                1               50             1.41             2.63
               32                2               50             0.68             1.22
               32                3               50             0.54             0.54
               33                4               50             1.01            12.50
               33                5               50             1.02            11.49
               33                6               50             1.05            10.47
               33                7               50             1.07             9.43
               33                8               50             1.11             8.35
               33                9               50             1.11             7.25
               33               10               50             1.13             6.14
               33               11               50             1.13             5.00
               33               12               50             1.07             3.87
               33                1               50             1.05             2.80
               33                2               50             0.85             1.75
               33                3               50             0.90             0.90
               34                4               50             1.56            28.73
               34                5               50             1.50            27.17
               34                6               50             1.57            25.67
               34                7               50             1.81            24.11
               34                8               50             2.13            22.30
               34                9               50             3.22            20.17
               34               10               50             3.26            16.95
               34               11               50             3.27            13.68
               34               12               50             3.50            10.42
               34                1               50             3.46             6.92
               34                2               50             1.78             3.45
               34                3               50             1.67             1.67
               35                4               50             1.63            63.63
               35                5               50             1.82            61.99
               35                6               50             1.80            60.17
               35                7               50             2.15            58.37
               35                8               50             2.92            56.22
               35                9               50             6.36            53.30
               35               10               50             9.78            46.95
               35               11               50            10.08            37.17
               35               12               50            10.75            27.09
               35                1               50             9.30            16.34
               35                2               50             3.95             7.04
               35                3               50             3.09             3.09
               36                4               50             0.68            23.88
               36                5               50             0.20            23.19
               36                6               50             0.20            23.00
               36                7               50             0.96            22.80
               36                8               50             1.51            21.84
               36                9               50             2.48            20.33
               36               10               50             2.48            17.85
               36               11               50             2.98            15.37
               36               12               50             2.81            12.39
               36                1               50             3.51             9.58
               36                2               50             3.11             6.08
               36                3               50             2.96             2.96
               37                4               50             0.00            87.47
               37                5               50             0.00            87.47
               37                6               50             0.00            87.47
               37                7               50             0.00            87.47
               37                8               50             0.00            87.47
               37                9               50            12.60            87.47
               37               10               50            14.35            74.86
               37               11               50            15.74            60.52
               37               12               50            13.55            44.77
               37                1               50             7.95            31.22
               37                2               50             7.53            23.27
               37                3               50            15.74            15.74
               38                4               50             0.37             7.45
               38                5               50             0.37             7.08
               38                6               50             0.37             6.72
               38                7               50             0.37             6.35
               38                8               50             0.37             5.98
               38                9               50             0.37             5.61
               38               10               50             0.37             5.24
               38               11               50             0.37             4.87
               38               12               50             0.37             4.51
               38                1               50             0.37             4.14
               38                2               50             2.05             3.77
               38                3               50             1.72             1.72
               39                4               50             1.01            12.55
               39                5               50             1.01            11.53
               39                6               50             1.02            10.52
               39                7               50             1.08             9.50
               39                8               50             1.08             8.42
               39                9               50             1.08             7.34
               39               10               50             1.08             6.26
               39               11               50             1.08             5.18
               39               12               50             1.08             4.10
               39                1               50             1.08             3.01
               39                2               50             1.08             1.93
               39                3               50             0.85             0.85
                1                4               30             0.15            49.74
                1                5               30             0.37            49.60
                1                6               30             0.48            49.23
                1                7               30             0.86            48.75
                1                8               30             3.95            47.89
                1                9               30             5.33            43.94
                1               10               30            10.19            38.61
                1               11               30            10.95            28.42
                1               12               30             8.74            17.48
                1                1               30             5.83             8.74
                1                2               30             2.38             2.91
                1                3               30             0.53             0.53
                2                4               30             0.51            20.88
                2                5               30             0.78            20.37
                2                6               30             1.01            19.59
                2                7               30             0.99            18.58
                2                8               30             1.95            17.59
                2                9               30             2.50            15.64
                2               10               30             2.85            13.13
                2               11               30             2.64            10.29
                2               12               30             2.38             7.64
                2                1               30             2.17             5.27
                2                2               30             1.84             3.10
                2                3               30             1.25             1.25
                3                4               30             1.22            25.68
                3                5               30             1.22            24.46
                3                6               30             1.22            23.24
                3                7               30             1.22            22.01
                3                8               30             1.22            20.79
                3                9               30             1.22            19.57
                3               10               30             1.43            18.34
                3               11               30             1.86            16.91
                3               12               30             2.61            15.05
                3                1               30             3.77            12.44
                3                2               30             4.21             8.68
                3                3               30             4.46             4.46
                4                4               30             5.69            99.03
                4                5               30             6.86            93.34
                4                6               30             7.21            86.48
                4                7               30             7.63            79.27
                4                8               30             9.38            71.64
                4                9               30             9.03            62.26
                4               10               30             9.53            53.23
                4               11               30             9.82            43.70
                4               12               30             9.38            33.88
                4                1               30             9.57            24.50
                4                2               30             8.14            14.93
                4                3               30             6.79             6.79
                5                4               30             1.06            12.70
                5                5               30             1.06            11.64
                5                6               30             1.06            10.58
                5                7               30             1.06             9.53
                5                8               30             1.06             8.47
                5                9               30             1.06             7.41
                5               10               30             1.06             6.35
                5               11               30             1.06             5.29
                5               12               30             1.06             4.23
                5                1               30             1.06             3.18
                5                2               30             1.06             2.12
                5                3               30             1.06             1.06
                6                4               30             2.67            40.68
                6                5               30             2.21            38.01
                6                6               30             1.50            35.80
                6                7               30             2.37            34.30
                6                8               30             3.79            31.93
                6                9               30             4.64            28.15
                6               10               30             5.70            23.51
                6               11               30             5.57            17.81
                6               12               30             4.67            12.24
                6                1               30             3.62             7.57
                6                2               30             2.51             3.95
                6                3               30             1.44             1.44
                7                4               30             0.27             4.80
                7                5               30             0.27             4.53
                7                6               30             0.27             4.26
                7                7               30             0.27             3.99
                7                8               30             0.27             3.72
                7                9               30             0.27             3.46
                7               10               30             1.06             3.19
                7               11               30             1.06             2.13
                7               12               30             0.27             1.08
                7                1               30             0.27             0.81
                7                2               30             0.27             0.54
                7                3               30             0.27             0.27
                8                4               30            15.22            69.18
                8                5               30             0.75            53.96
                8                6               30             0.75            53.20
                8                7               30             0.75            52.45
                8                8               30             0.75            51.69
                8                9               30             0.75            50.94
                8               10               30             1.73            50.19
                8               11               30             6.56            48.46
                8               12               30            10.50            41.90
                8                1               30            10.50            31.40
                8                2               30            10.50            20.91
                8                3               30            10.41            10.41
                9                4               30             1.59            27.50
                9                5               30             1.83            25.91
                9                6               30             1.86            24.08
                9                7               30             2.08            22.22
                9                8               30             1.86            20.14
                9                9               30             2.38            18.28
                9               10               30             2.91            15.90
                9               11               30             2.68            12.99
                9               12               30             2.31            10.32
                9                1               30             1.96             8.01
                9                2               30             3.03             6.05
                9                3               30             3.03             3.03
               10                4               30             0.00             9.31
               10                5               30             0.00             9.31
               10                6               30             0.00             9.31
               10                7               30             0.00             9.31
               10                8               30             0.00             9.31
               10                9               30             1.12             9.31
               10               10               30             1.53             8.19
               10               11               30             1.67             6.65
               10               12               30             1.63             4.98
               10                1               30             1.53             3.35
               10                2               30             0.84             1.81
               10                3               30             0.97             0.97
               11                4               30             0.18             2.90
               11                5               30             0.13             2.72
               11                6               30             0.12             2.60
               11                7               30             0.12             2.48
               11                8               30             0.21             2.35
               11                9               30             0.32             2.14
               11               10               30             0.35             1.82
               11               11               30             0.29             1.47
               11               12               30             0.23             1.18
               11                1               30             0.18             0.95
               11                2               30             0.13             0.77
               11                3               30             0.64             0.64
               12                4               30             5.01            27.88
               12                5               30             0.00            22.87
               12                6               30             0.00            22.87
               12                7               30             0.00            22.87
               12                8               30             0.00            22.87
               12                9               30             0.00            22.87
               12               10               30             0.48            22.87
               12               11               30             2.88            22.39
               12               12               30             4.85            19.50
               12                1               30             4.85            14.65
               12                2               30             4.85             9.81
               12                3               30             4.96             4.96
               13                4               30             0.18            36.57
               13                5               30             1.01            36.40
               13                6               30             1.75            35.39
               13                7               30             1.73            33.64
               13                8               30             2.89            31.91
               13                9               30             6.17            29.02
               13               10               30             7.44            22.85
               13               11               30             6.77            15.40
               13               12               30             3.94             8.64
               13                1               30             3.25             4.70
               13                2               30             0.98             1.45
               13                3               30             0.48             0.48
               14                4               30             0.13             2.43
               14                5               30             0.14             2.29
               14                6               30             0.13             2.16
               14                7               30             0.16             2.03
               14                8               30             0.16             1.87
               14                9               30             0.07             1.71
               14               10               30             0.54             1.64
               14               11               30             0.14             1.10
               14               12               30             0.33             0.96
               14                1               30             0.33             0.64
               14                2               30             0.15             0.31
               14                3               30             0.15             0.15
               15                4               30             2.35           134.60
               15                5               30             7.43           132.25
               15                6               30             9.63           124.82
               15                7               30            10.09           115.18
               15                8               30            11.57           105.09
               15                9               30            14.81            93.52
               15               10               30            14.81            78.71
               15               11               30            14.81            63.90
               15               12               30            14.67            49.10
               15                1               30            12.79            34.43
               15                2               30            11.17            21.63
               15                3               30            10.46            10.46
               16                4               30             6.21           440.40
               16                5               30             7.43           434.19
               16                6               30             6.44           426.76
               16                7               30            13.24           420.32
               16                8               30            38.13           407.08
               16                9               30            82.71           368.96
               16               10               30           101.52           286.24
               16               11               30            82.07           184.72
               16               12               30            49.38           102.65
               16                1               30            26.93            53.27
               16                2               30            15.61            26.33
               16                3               30            10.72            10.72
               17                4               30             1.19           119.36
               17                5               30             1.96           118.17
               17                6               30             5.48           116.21
               17                7               30            10.11           110.73
               17                8               30            16.67           100.62
               17                9               30            18.28            83.95
               17               10               30            19.59            65.67
               17               11               30            17.67            46.08
               17               12               30            12.87            28.41
               17                1               30             8.65            15.54
               17                2               30             4.39             6.90
               17                3               30             2.50             2.50
               18                4               30             0.73            62.82
               18                5               30             1.56            62.09
               18                6               30             2.29            60.53
               18                7               30             6.32            58.24
               18                8               30             8.11            51.92
               18                9               30             9.60            43.81
               18               10               30             9.76            34.22
               18               11               30             8.39            24.46
               18               12               30             6.62            16.07
               18                1               30             4.46             9.45
               18                2               30             2.92             4.99
               18                3               30             2.07             2.07
               19                4               30             1.28            79.58
               19                5               30             2.60            78.30
               19                6               30             2.09            75.70
               19                7               30             4.39            73.61
               19                8               30             9.05            69.22
               19                9               30            14.61            60.18
               19               10               30            16.34            45.57
               19               11               30            14.41            29.23
               19               12               30             8.60            14.82
               19                1               30             5.70             6.22
               19                2               30             0.35             0.52
               19                3               30             0.17             0.17
               20                4               30             0.18             2.30
               20                5               30             0.18             2.12
               20                6               30             0.18             1.95
               20                7               30             0.19             1.77
               20                8               30             0.19             1.58
               20                9               30             0.20             1.40
               20               10               30             0.20             1.20
               20               11               30             0.21             1.00
               20               12               30             0.21             0.80
               20                1               30             0.22             0.59
               20                2               30             0.20             0.37
               20                3               30             0.18             0.18
               21                4               30            13.15           192.10
               21                5               30            12.38           178.95
               21                6               30             8.09           166.57
               21                7               30            16.55           158.48
               21                8               30            16.68           141.94
               21                9               30            12.95           125.25
               21               10               30            14.85           112.30
               21               11               30            15.06            97.45
               21               12               30            17.73            82.40
               21                1               30            19.04            64.66
               21                2               30            18.95            45.63
               21                3               30            26.68            26.68
               22                4               30             0.19           141.57
               22                5               30             0.27           141.37
               22                6               30             0.47           141.10
               22                7               30            10.50           140.63
               22                8               30            10.97           130.14
               22                9               30             8.58           119.17
               22               10               30            12.92           110.59
               22               11               30            35.99            97.68
               22               12               30            22.10            61.69
               22                1               30            11.03            39.59
               22                2               30            16.00            28.56
               22                3               30            12.57            12.57
               23                4               30             6.68           317.39
               23                5               30            12.49           310.70
               23                6               30            16.23           298.22
               23                7               30            25.40           281.98
               23                8               30            33.69           256.58
               23                9               30            35.60           222.89
               23               10               30            39.74           187.29
               23               11               30            34.20           147.55
               23               12               30            27.64           113.35
               23                1               30            28.51            85.71
               23                2               30            27.60            57.21
               23                3               30            29.61            29.61
               24                4               30            36.17           763.12
               24                5               30            32.93           726.95
               24                6               30            35.06           694.02
               24                7               30            41.83           658.95
               24                8               30            42.48           617.12
               24                9               30            42.97           574.64
               24               10               30            63.75           531.67
               24               11               30            63.97           467.92
               24               12               30            93.68           403.95
               24                1               30           109.55           310.27
               24                2               30           101.74           200.72
               24                3               30            98.98            98.98
               25                4               30            11.41           297.33
               25                5               30            12.24           285.92
               25                6               30            20.04           273.68
               25                7               30            25.30           253.64
               25                8               30            27.60           228.34
               25                9               30            27.90           200.74
               25               10               30            29.67           172.83
               25               11               30            30.94           143.16
               25               12               30            28.57           112.22
               25                1               30            30.63            83.65
               25                2               30            27.79            53.01
               25                3               30            25.22            25.22
               26                4               30             4.24            51.35
               26                5               30             4.24            47.11
               26                6               30             4.24            42.87
               26                7               30             4.30            38.63
               26                8               30             4.31            34.32
               26                9               30             4.31            30.02
               26               10               30             4.31            25.71
               26               11               30             4.30            21.40
               26               12               30             4.30            17.10
               26                1               30             4.30            12.81
               26                2               30             4.25             8.50
               26                3               30             4.25             4.25
               27                4               30             0.82            17.48
               27                5               30             0.73            16.66
               27                6               30             0.32            15.93
               27                7               30             1.02            15.62
               27                8               30             1.15            14.59
               27                9               30             2.25            13.45
               27               10               30             2.32            11.19
               27               11               30             2.34             8.87
               27               12               30             1.86             6.53
               27                1               30             1.79             4.67
               27                2               30             1.44             2.88
               27                3               30             1.44             1.44
               28                4               30             0.02             2.94
               28                5               30             0.04             2.92
               28                6               30             0.19             2.88
               28                7               30             0.40             2.69
               28                8               30             0.52             2.29
               28                9               30             0.59             1.77
               28               10               30             0.54             1.18
               28               11               30             0.36             0.64
               28               12               30             0.07             0.29
               28                1               30             0.18             0.21
               28                2               30             0.03             0.03
               28                3               30             0.00             0.00
               29                4               30             0.84            11.78
               29                5               30             1.16            10.94
               29                6               30             1.19             9.78
               29                7               30             0.75             8.59
               29                8               30             1.05             7.83
               29                9               30             1.05             6.78
               29               10               30             1.07             5.72
               29               11               30             1.23             4.65
               29               12               30             0.99             3.42
               29                1               30             0.95             2.43
               29                2               30             0.87             1.48
               29                3               30             0.62             0.62
               30                4               30             1.50            90.18
               30                5               30             9.09            88.68
               30                6               30             9.59            79.59
               30                7               30             7.79            70.00
               30                8               30             8.03            62.20
               30                9               30             8.01            54.17
               30               10               30             8.11            46.16
               30               11               30             8.14            38.05
               30               12               30             8.13            29.90
               30                1               30             7.53            21.77
               30                2               30             7.20            14.24
               30                3               30             7.05             7.05
               31                4               30             0.00            28.80
               31                5               30             0.58            28.80
               31                6               30             3.10            28.22
               31                7               30             3.00            25.12
               31                8               30             3.10            22.12
               31                9               30             3.00            19.02
               31               10               30             3.10            16.02
               31               11               30             3.10            12.92
               31               12               30             3.00             9.82
               31                1               30             3.10             6.82
               31                2               30             2.68             3.72
               31                3               30             1.04             1.04
               32                4               30             0.00            11.31
               32                5               30             0.45            11.31
               32                6               30             0.62            10.86
               32                7               30             0.79            10.24
               32                8               30             0.69             9.46
               32                9               30             1.43             8.77
               32               10               30             1.60             7.34
               32               11               30             1.60             5.73
               32               12               30             1.50             4.13
               32                1               30             1.41             2.63
               32                2               30             0.68             1.22
               32                3               30             0.54             0.54
               33                4               30             1.01            12.50
               33                5               30             1.02            11.49
               33                6               30             1.05            10.47
               33                7               30             1.07             9.43
               33                8               30             1.11             8.35
               33                9               30             1.11             7.25
               33               10               30             1.13             6.14
               33               11               30             1.13             5.00
               33               12               30             1.07             3.87
               33                1               30             1.05             2.80
               33                2               30             0.85             1.75
               33                3               30             0.90             0.90
               34                4               30             1.56            28.73
               34                5               30             1.50            27.17
               34                6               30             1.57            25.67
               34                7               30             1.81            24.11
               34                8               30             2.13            22.30
               34                9               30             3.22            20.17
               34               10               30             3.26            16.95
               34               11               30             3.27            13.68
               34               12               30             3.50            10.42
               34                1               30             3.46             6.92
               34                2               30             1.78             3.45
               34                3               30             1.67             1.67
               35                4               30             1.63            63.63
               35                5               30             1.82            61.99
